timestamp,datetime,x,y,z,quality
2025-10-15T15:47:20.771410,2.69,2.61,0.6,86
2025-10-15T15:47:35.888027,2.66,2.51,0.53,85
2025-10-15T15:47:35.989343,2.64,2.49,0.53,86
2025-10-15T15:47:36.090594,2.64,2.4,0.56,85
2025-10-15T15:47:41.646749,2.57,2.38,0.46,87
2025-10-15T15:48:02.009894,2.56,2.31,0.52,86
2025-10-15T15:48:03.116226,2.54,2.3,0.52,86
