timestamp,datetime,x,y,z,quality
2025-10-15T15:37:05.690679,2.02,1.09,1.51,89
2025-10-15T15:37:05.791753,2.02,1.13,1.51,89
2025-10-15T15:37:05.892948,2.02,1.2,1.47,89
2025-10-15T15:37:05.995068,2.02,1.23,1.45,89
2025-10-15T15:37:06.097553,2.03,1.22,1.49,89
2025-10-15T15:37:06.199369,2.04,1.22,1.48,89
2025-10-15T15:37:06.301757,2.04,1.22,1.48,89
2025-10-15T15:37:06.403486,2.04,1.24,1.46,89
2025-10-15T15:37:06.506242,2.04,1.22,1.48,89
2025-10-15T15:37:06.608586,2.03,1.22,1.47,89
2025-10-15T15:37:06.710427,2.03,1.19,1.5,89
2025-10-15T15:37:06.812017,2.04,1.2,1.5,89
2025-10-15T15:37:06.913821,2.03,1.2,1.51,90
2025-10-15T15:37:07.015571,2.03,1.21,1.49,89
2025-10-15T15:37:07.117266,2.02,1.22,1.5,89
2025-10-15T15:37:07.219310,2.03,1.21,1.49,89
2025-10-15T15:37:07.320993,2.04,1.19,1.5,89
2025-10-15T15:37:07.422791,2.04,1.22,1.5,89
2025-10-15T15:37:07.525027,2.05,1.2,1.49,89
2025-10-15T15:37:07.627012,2.04,1.19,1.49,89
2025-10-15T15:37:07.728829,2.04,1.18,1.5,89
2025-10-15T15:37:07.830807,2.03,1.28,1.39,89
2025-10-15T15:37:07.933866,2.02,1.31,1.38,89
2025-10-15T15:37:08.036388,2.01,1.28,1.42,90
2025-10-15T15:37:08.138114,2.02,1.2,1.46,90
2025-10-15T15:37:08.240004,2.03,1.19,1.45,89
2025-10-15T15:37:08.342001,2.03,1.2,1.46,89
2025-10-15T15:37:08.445248,2.06,1.09,1.51,89
2025-10-15T15:37:08.547677,2.06,1.09,1.51,89
2025-10-15T15:37:08.649817,2.06,1.11,1.51,89
2025-10-15T15:37:08.751789,2.07,1.1,1.53,89
2025-10-15T15:37:08.853603,2.07,1.3,1.23,88
2025-10-15T15:37:08.955881,2.06,1.26,1.33,90
2025-10-15T15:37:09.058097,2.06,1.22,1.41,89
2025-10-15T15:37:09.159994,2.06,1.24,1.43,89
2025-10-15T15:37:09.262034,2.06,1.21,1.46,89
2025-10-15T15:37:09.364410,2.07,1.19,1.5,89
2025-10-15T15:37:09.466593,2.07,1.12,1.55,90
2025-10-15T15:37:09.568689,2.08,1.1,1.58,89
2025-10-15T15:37:09.670538,2.08,1.1,1.59,89
2025-10-15T15:37:09.772224,2.08,1.11,1.6,89
2025-10-15T15:37:09.874073,2.08,1.07,1.61,90
2025-10-15T15:37:09.976021,2.08,1.08,1.62,89
2025-10-15T15:37:10.077929,2.08,1.08,1.61,89
2025-10-15T15:37:10.180590,2.07,1.11,1.59,89
2025-10-15T15:37:10.283168,2.06,1.14,1.56,89
2025-10-15T15:37:10.386732,2.06,1.15,1.55,89
2025-10-15T15:37:10.491719,2.06,1.16,1.55,89
2025-10-15T15:37:10.598499,2.05,1.18,1.53,89
2025-10-15T15:37:10.706294,2.04,1.17,1.53,89
2025-10-15T15:37:10.811367,2.03,1.16,1.55,90
2025-10-15T15:37:10.915404,2.02,1.18,1.54,89
2025-10-15T15:37:11.017843,2.02,1.23,1.5,89
2025-10-15T15:37:11.119387,2.03,1.17,1.52,89
2025-10-15T15:37:11.220961,2.04,1.17,1.51,89
2025-10-15T15:37:11.322184,2.03,1.19,1.49,89
2025-10-15T15:37:11.423279,2.03,1.18,1.48,89
2025-10-15T15:37:11.524528,2.03,1.17,1.48,89
2025-10-15T15:37:11.625551,2.04,1.13,1.52,90
2025-10-15T15:37:11.726523,2.04,1.12,1.53,89
2025-10-15T15:37:11.827515,2.05,1.06,1.56,90
2025-10-15T15:37:11.928510,2.06,1.07,1.54,89
2025-10-15T15:37:12.029528,2.06,1.02,1.56,90
2025-10-15T15:37:12.130522,2.07,0.98,1.58,90
2025-10-15T15:37:12.231506,2.06,1.04,1.56,89
2025-10-15T15:37:12.332490,2.04,1.1,1.52,89
2025-10-15T15:37:12.433503,2.04,1.11,1.51,89
2025-10-15T15:37:12.534486,2.02,1.18,1.49,89
2025-10-15T15:37:12.635476,2.02,1.17,1.5,89
2025-10-15T15:37:12.736471,2.02,1.2,1.49,89
2025-10-15T15:37:12.837479,2.04,1.16,1.51,89
2025-10-15T15:37:12.938464,2.04,1.14,1.5,89
2025-10-15T15:37:13.039443,2.05,1.13,1.5,89
2025-10-15T15:37:13.140435,2.04,1.19,1.46,89
2025-10-15T15:37:13.241454,2.03,1.23,1.45,89
2025-10-15T15:37:13.342456,2.03,1.23,1.46,89
2025-10-15T15:37:13.443449,2.03,1.23,1.46,89
2025-10-15T15:37:13.544459,2.04,1.19,1.48,89
2025-10-15T15:37:13.645477,2.04,1.15,1.51,90
2025-10-15T15:37:13.746464,2.05,1.12,1.52,89
2025-10-15T15:37:13.847528,2.06,1.1,1.54,89
2025-10-15T15:37:13.948724,2.06,1.12,1.52,89
2025-10-15T15:37:14.049726,2.06,1.09,1.54,89
2025-10-15T15:37:14.150714,2.07,1.12,1.53,89
2025-10-15T15:37:14.251702,2.07,1.11,1.54,89
2025-10-15T15:37:14.352691,2.07,1.12,1.54,89
2025-10-15T15:37:14.453717,2.08,1.11,1.55,89
2025-10-15T15:37:14.554836,2.09,1.15,1.56,89
2025-10-15T15:37:14.655982,2.09,1.14,1.6,89
2025-10-15T15:37:14.757546,2.07,1.14,1.58,89
2025-10-15T15:37:14.858554,2.24,1.09,1.84,89
2025-10-15T15:37:14.959527,2.42,1.01,2.09,89
2025-10-15T15:37:15.060510,2.5,0.98,2.21,89
2025-10-15T15:37:15.161524,2.54,1.02,2.29,89
2025-10-15T15:37:15.262514,2.67,0.98,2.48,89
2025-10-15T15:37:15.364287,2.67,0.95,2.5,89
2025-10-15T15:37:15.465537,2.68,0.93,2.51,89
2025-10-15T15:37:15.566880,2.54,0.97,2.3,89
2025-10-15T15:37:15.668077,2.44,1.01,2.17,89
2025-10-15T15:37:15.769049,2.34,1.05,2.03,89
2025-10-15T15:37:15.870083,2.28,1.04,1.94,89
2025-10-15T15:37:15.971188,2.23,1.09,1.82,89
2025-10-15T15:37:16.072375,2.19,1.06,1.79,89
2025-10-15T15:37:16.173344,2.17,1.08,1.75,89
2025-10-15T15:37:16.274359,2.14,1.09,1.7,89
2025-10-15T15:37:16.375329,2.12,1.14,1.64,89
2025-10-15T15:37:16.476315,2.1,1.15,1.61,89
2025-10-15T15:37:16.577289,2.1,1.11,1.61,89
2025-10-15T15:37:16.678316,2.09,1.13,1.6,89
2025-10-15T15:37:16.779298,2.07,1.09,1.6,90
2025-10-15T15:37:16.880367,2.08,1.06,1.63,90
2025-10-15T15:37:16.981584,2.08,1.1,1.6,89
2025-10-15T15:37:17.082575,2.08,1.12,1.58,89
2025-10-15T15:37:17.183552,2.09,1.14,1.57,89
2025-10-15T15:37:17.284540,2.07,1.18,1.55,89
2025-10-15T15:37:17.385581,2.05,1.22,1.52,89
2025-10-15T15:37:17.486666,2.06,1.14,1.56,90
2025-10-15T15:37:17.587639,2.08,1.1,1.59,89
2025-10-15T15:37:17.688625,2.06,1.13,1.56,89
2025-10-15T15:37:17.790374,2.05,1.21,1.52,89
2025-10-15T15:37:17.898346,2.06,1.19,1.53,89
2025-10-15T15:37:18.000170,2.05,1.21,1.52,89
2025-10-15T15:37:18.106790,2.05,1.17,1.52,89
2025-10-15T15:37:18.211042,2.05,1.21,1.52,89
2025-10-15T15:37:18.319426,2.05,1.19,1.52,89
2025-10-15T15:37:18.420855,2.07,1.16,1.52,89
2025-10-15T15:37:18.522525,2.05,1.21,1.49,89
2025-10-15T15:37:18.623803,2.04,1.24,1.49,89
2025-10-15T15:37:18.724853,2.02,1.3,1.47,89
2025-10-15T15:37:18.826035,2.01,1.35,1.42,89
2025-10-15T15:37:18.927035,2.01,1.34,1.44,89
2025-10-15T15:37:19.028031,2.03,1.25,1.48,89
2025-10-15T15:37:19.129102,2.04,1.19,1.51,89
2025-10-15T15:37:19.230340,2.03,1.17,1.53,89
2025-10-15T15:37:19.331330,2.03,1.19,1.54,89
2025-10-15T15:37:19.432326,2.02,1.2,1.55,90
2025-10-15T15:37:19.533349,2.02,1.2,1.58,90
2025-10-15T15:37:19.634398,2.02,1.2,1.56,89
2025-10-15T15:37:19.735868,2.03,1.16,1.58,90
2025-10-15T15:37:19.836963,2.03,1.19,1.56,89
2025-10-15T15:37:19.938059,2.02,1.2,1.55,89
2025-10-15T15:37:20.039075,2.01,1.46,1.23,89
2025-10-15T15:37:20.140105,2.02,1.41,1.3,89
2025-10-15T15:37:20.241126,2.04,1.32,1.39,89
2025-10-15T15:37:20.342200,2.04,1.29,1.44,89
2025-10-15T15:37:20.443222,2.03,1.27,1.45,89
2025-10-15T15:37:20.544590,2.04,1.23,1.47,89
2025-10-15T15:37:20.646357,2.05,1.19,1.52,89
2025-10-15T15:37:20.748311,2.05,1.14,1.56,90
2025-10-15T15:37:20.850351,2.05,1.14,1.56,89
2025-10-15T15:37:20.953057,2.04,1.38,1.37,89
2025-10-15T15:37:21.054774,2.04,1.32,1.42,89
2025-10-15T15:37:21.156032,2.04,1.27,1.45,89
2025-10-15T15:37:21.257847,2.03,1.26,1.47,89
2025-10-15T15:37:21.358857,2.03,1.25,1.48,89
2025-10-15T15:37:21.459883,2.03,1.25,1.49,89
2025-10-15T15:37:21.560871,2.03,1.19,1.51,90
2025-10-15T15:37:21.661961,2.04,1.17,1.52,89
2025-10-15T15:37:21.762983,2.03,1.15,1.52,89
2025-10-15T15:37:21.863996,2.02,1.15,1.51,90
2025-10-15T15:37:21.965006,2.02,1.41,1.28,89
2025-10-15T15:37:22.066065,2.02,1.35,1.34,89
2025-10-15T15:37:22.167058,2.02,1.3,1.37,89
2025-10-15T15:37:22.268137,2.02,1.31,1.38,89
2025-10-15T15:37:22.369129,2.02,1.28,1.41,89
2025-10-15T15:37:22.470171,2.0,1.28,1.41,90
2025-10-15T15:37:22.571188,2.0,1.32,1.4,89
2025-10-15T15:37:22.672210,2.01,1.28,1.45,89
2025-10-15T15:37:22.773228,2.0,1.31,1.42,89
2025-10-15T15:37:22.874263,2.01,1.23,1.48,90
2025-10-15T15:37:22.975257,2.01,1.49,1.23,89
2025-10-15T15:37:23.076329,1.97,1.71,1.01,90
2025-10-15T15:37:23.177343,1.97,1.58,1.14,90
2025-10-15T15:37:23.278393,1.97,1.48,1.25,90
2025-10-15T15:37:23.379398,1.98,1.42,1.33,89
2025-10-15T15:37:23.480418,2.0,1.35,1.4,89
2025-10-15T15:37:23.582351,2.0,1.57,1.18,89
2025-10-15T15:37:23.688931,2.01,1.45,1.28,89
2025-10-15T15:37:23.792011,2.02,1.39,1.35,89
2025-10-15T15:37:23.896138,2.03,1.3,1.4,89
2025-10-15T15:37:24.204680,2.0,1.56,1.15,89
2025-10-15T15:37:24.306456,2.01,1.7,0.93,88
2025-10-15T15:37:24.408197,2.02,1.53,1.11,90
2025-10-15T15:37:24.509836,2.02,1.46,1.2,89
2025-10-15T15:37:24.611131,2.01,1.49,1.16,89
2025-10-15T15:37:24.712398,2.02,1.13,1.35,92
2025-10-15T15:37:24.813690,2.01,1.16,1.39,89
2025-10-15T15:37:24.915010,2.02,1.11,1.46,90
2025-10-15T15:37:25.016289,2.02,1.14,1.45,89
2025-10-15T15:37:25.117584,2.02,1.15,1.46,89
2025-10-15T15:37:25.218848,2.02,1.11,1.49,90
2025-10-15T15:37:25.320163,2.01,1.17,1.47,89
2025-10-15T15:37:25.421589,2.01,1.2,1.46,89
2025-10-15T15:37:25.522825,1.99,1.5,1.28,90
2025-10-15T15:37:25.623927,2.0,1.42,1.32,89
2025-10-15T15:37:25.725403,2.0,1.41,1.34,89
2025-10-15T15:37:25.826444,2.0,1.58,1.06,88
2025-10-15T15:37:25.927533,2.02,1.44,1.19,89
2025-10-15T15:37:26.029160,2.01,1.13,1.38,92
2025-10-15T15:37:26.131298,2.01,1.17,1.4,89
2025-10-15T15:37:26.233334,2.02,1.17,1.43,89
2025-10-15T15:37:26.335316,2.01,1.22,1.42,89
2025-10-15T15:37:26.436962,2.0,1.24,1.42,89
2025-10-15T15:37:26.538775,2.01,1.22,1.46,89
2025-10-15T15:37:26.640486,2.01,1.21,1.48,89
2025-10-15T15:37:26.742393,2.01,1.2,1.5,89
2025-10-15T15:37:26.844167,2.01,1.23,1.49,89
2025-10-15T15:37:26.946683,2.02,1.19,1.53,90
2025-10-15T15:37:27.048984,2.03,1.15,1.54,89
2025-10-15T15:37:27.150853,2.03,0.82,1.63,92
2025-10-15T15:37:27.252982,2.03,1.14,1.42,89
2025-10-15T15:37:27.358871,2.04,1.13,1.45,89
2025-10-15T15:37:27.461902,2.04,1.11,1.5,90
2025-10-15T15:37:27.564536,2.01,1.43,1.26,89
2025-10-15T15:37:27.666159,2.01,1.37,1.32,89
2025-10-15T15:37:27.767329,2.02,1.26,1.39,90
2025-10-15T15:37:27.868857,2.03,1.22,1.43,89
2025-10-15T15:37:27.970164,2.02,1.22,1.45,89
2025-10-15T15:37:28.071470,2.04,1.15,1.49,89
2025-10-15T15:37:28.172764,2.03,1.15,1.5,89
2025-10-15T15:37:28.274058,2.03,1.12,1.53,90
2025-10-15T15:37:28.375073,2.04,1.17,1.5,89
2025-10-15T15:37:28.476094,2.05,1.17,1.5,89
2025-10-15T15:37:28.577132,2.03,1.2,1.5,89
2025-10-15T15:37:28.678188,2.04,1.2,1.48,89
2025-10-15T15:37:28.779219,2.04,1.44,1.21,89
2025-10-15T15:37:28.880254,2.02,1.47,1.23,89
2025-10-15T15:37:28.981288,2.0,1.45,1.29,89
2025-10-15T15:37:29.082392,2.02,1.36,1.34,89
2025-10-15T15:37:29.183423,2.02,1.27,1.4,90
2025-10-15T15:37:29.385190,2.02,1.26,1.4,89
2025-10-15T15:37:29.486269,2.02,0.65,1.41,95
2025-10-15T15:37:29.587262,2.07,0.43,1.48,92
2025-10-15T15:37:29.889496,2.03,0.14,1.58,94
2025-10-15T15:37:29.990765,2.04,-0.22,1.52,95
2025-10-15T15:37:30.092268,2.03,-0.41,1.55,94
2025-10-15T15:37:30.194082,2.04,-0.58,1.52,95
2025-10-15T15:37:30.295926,2.03,-0.37,1.63,92
2025-10-15T15:37:30.397598,2.01,0.07,1.58,89
2025-10-15T15:37:30.498902,2.0,-0.18,1.62,94
2025-10-15T15:37:30.600189,2.02,-0.46,1.57,95
2025-10-15T15:37:30.802155,2.07,-0.88,1.22,97
2025-10-15T15:37:30.903335,2.08,-0.38,1.3,89
2025-10-15T15:37:31.005153,2.06,0.11,1.28,89
2025-10-15T15:37:31.215349,2.05,0.44,1.29,89
2025-10-15T15:37:31.322776,2.04,0.71,1.26,89
2025-10-15T15:37:31.731162,2.01,1.19,1.08,90
2025-10-15T15:37:31.833134,2.0,1.5,0.84,89
2025-10-15T15:37:31.934496,2.01,1.45,0.99,89
2025-10-15T15:37:32.035942,2.03,1.41,1.09,89
2025-10-15T15:37:32.137188,2.02,1.45,1.13,89
2025-10-15T15:37:32.238274,2.01,1.7,0.93,89
2025-10-15T15:37:32.440753,2.01,1.59,1.05,89
2025-10-15T15:37:32.542475,2.01,1.54,1.14,89
2025-10-15T15:37:32.744841,2.04,1.41,1.24,89
2025-10-15T15:37:32.846658,2.02,1.5,1.18,89
2025-10-15T15:37:32.947826,2.03,1.48,1.2,89
2025-10-15T15:37:33.049042,2.03,1.43,1.24,89
2025-10-15T15:37:33.250963,1.99,1.74,1.08,90
2025-10-15T15:37:33.352211,2.03,1.53,1.21,89
2025-10-15T15:37:33.554038,2.02,1.49,1.24,89
2025-10-15T15:37:33.755862,2.0,1.5,1.21,89
2025-10-15T15:37:33.856865,1.99,1.68,1.05,89
2025-10-15T15:37:33.958004,2.0,1.61,1.11,89
2025-10-15T15:37:34.058972,1.99,1.82,0.99,89
2025-10-15T15:37:34.159991,1.98,1.94,0.94,89
2025-10-15T15:37:34.261213,1.99,1.81,1.03,89
2025-10-15T15:37:34.362898,2.02,1.86,0.95,88
2025-10-15T15:37:34.464272,2.03,1.69,1.06,89
2025-10-15T15:37:34.666462,2.02,1.63,1.12,89
2025-10-15T15:37:34.868761,2.02,1.55,1.17,89
2025-10-15T15:37:34.970969,2.04,1.42,1.26,89
2025-10-15T15:37:35.173552,2.01,1.69,1.08,90
2025-10-15T15:37:35.275416,1.99,1.89,0.99,90
2025-10-15T15:37:35.481090,1.99,1.8,1.05,89
2025-10-15T15:37:35.583440,2.02,1.61,1.15,89
2025-10-15T15:37:35.685359,2.03,1.55,1.2,89
2025-10-15T15:37:35.787069,2.03,1.5,1.23,89
2025-10-15T15:37:35.888556,2.02,1.48,1.23,89
2025-10-15T15:37:36.092293,2.06,1.31,1.28,89
2025-10-15T15:37:36.194505,2.06,1.32,1.31,89
2025-10-15T15:37:36.399173,2.06,1.31,1.34,89
2025-10-15T15:37:36.501695,2.08,1.2,1.39,89
2025-10-15T15:37:36.604365,2.09,1.16,1.43,89
2025-10-15T15:37:36.710424,2.08,1.46,1.21,89
2025-10-15T15:37:36.813330,2.09,1.4,1.28,89
2025-10-15T15:37:36.916199,2.09,1.63,1.13,89
2025-10-15T15:37:37.017789,2.11,1.49,1.24,89
2025-10-15T15:37:37.119485,2.07,1.76,0.95,89
2025-10-15T15:37:37.221335,2.08,1.86,0.78,88
2025-10-15T15:37:37.323014,2.05,2.01,0.7,89
2025-10-15T15:37:37.424273,2.04,2.08,0.62,89
2025-10-15T15:37:37.525894,2.04,1.9,0.8,89
2025-10-15T15:37:37.728297,2.04,1.74,0.96,89
2025-10-15T15:37:37.829970,2.06,1.6,1.09,89
2025-10-15T15:37:37.931500,2.05,1.56,1.15,89
2025-10-15T15:37:38.033159,2.04,1.54,1.19,89
2025-10-15T15:37:38.135010,2.04,1.46,1.25,89
2025-10-15T15:37:38.236870,2.02,1.46,1.24,89
2025-10-15T15:37:38.338985,2.04,1.41,1.27,89
2025-10-15T15:37:38.440165,2.01,1.43,1.25,89
2025-10-15T15:37:38.541384,1.99,1.43,1.24,89
2025-10-15T15:37:38.642387,1.99,1.36,1.28,89
2025-10-15T15:37:38.743391,1.98,1.51,1.12,89
2025-10-15T15:37:38.844378,2.0,1.44,1.19,89
2025-10-15T15:37:38.946585,2.03,1.67,1.01,88
2025-10-15T15:37:39.052006,2.05,1.51,1.12,89
2025-10-15T15:37:39.155516,2.06,1.31,1.25,90
2025-10-15T15:37:39.263074,2.13,1.18,1.34,88
2025-10-15T15:37:39.368994,2.13,1.26,1.3,88
